REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,WVHJ0816422,20.0,L,2023-02-09 17:03:41.813000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,HDTC9486771,20.0,L,2023-02-09 17:07:19.008000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,PYUV1015667,20.0,L,2023-02-09 17:06:55.697000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,PHXA1479533,20.0,L,2023-02-09 17:05:03.360000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,VWJM8186907,20.0,L,2023-02-09 17:09:04.389000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,VJTE4595769,20.0,L,2023-02-09 17:03:29.152000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,USUE6737031,20.0,L,2023-02-09 17:04:22.531000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,OJBL3225547,20.0,L,2023-02-09 17:05:59.634000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,YALM9295620,20.0,L,2023-02-09 17:09:52.884000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,DLCP2650802,20.0,L,2023-02-09 16:37:05.455000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,JFVB1660158,20.0,L,2023-02-09 16:35:51.578000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,VRZK1991692,20.0,L,2023-02-09 17:08:25.116000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,KCJX4242614,20.0,L,2023-02-09 16:36:37.507000
EXP34387-123975,2023-02-08 19:43:32,2023-02-08 19:43:32,UGQU5330058,20.0,L,2023-02-09 17:08:43.192000
EFS16847-229710-407754,2023-02-04 06:40:43,2023-02-07 06:40:43,MPPN6310695,40.0,L,2023-02-09 16:07:37.901000
EXP34502-124229,2023-02-09 19:33:31,2023-02-09 19:33:31,UDFX6050540,20.0,L,2023-02-11 21:41:10.517000
ALO17911-124469-418388,2023-02-08 20:18:20,2023-02-11 20:18:20,KQQJ0254030,40.0,L,2023-02-13 23:16:41.583000
ALO17911-124470-418389,2023-02-08 20:18:20,2023-02-11 20:18:20,ZDTN3319106,40.0,L,2023-02-13 23:16:55.752000
ALO17912-124472-418466,2023-02-08 21:26:01,2023-02-11 21:26:01,NSUS5076883,40.0,L,2023-02-13 23:16:11.423000
ALO17928-124475-419062,2023-02-10 03:11:31,2023-02-13 03:11:31,WMDI1110898,40.0,L,2023-02-13 23:19:57.293000
EFS16945-230784-403610,2023-02-09 15:48:32,2023-02-12 15:48:32,BYQR6722972,40.0,L,2023-02-14 19:45:32.327000
EFS16946-230786-397070,2023-02-09 15:51:41,2023-02-12 15:51:41,POGS1109248,40.0,L,2023-02-14 19:45:41.710000
EFS16822-229439-405748,2023-02-03 03:19:16,2023-02-06 03:19:16,MWMA6273689,40.0,L,2023-02-18 14:00:58.906000
EFS16923-230519-416495,2023-02-08 06:40:49,2023-02-11 06:40:49,CQDQ9036702,40.0,L,2023-02-18 13:58:00.823000
IGOJO14197,2023-02-13 14:22:22,2023-02-16 14:22:22,YDZU1743714,20.0,L,2023-02-14 11:26:14.454000
IGOJO14202,2023-02-13 15:19:22,2023-02-16 15:19:22,ZXOY8742224,40.0,L,2023-02-14 07:30:36.955000
IGOJO14202,2023-02-13 15:19:22,2023-02-16 15:19:22,WMWM3106346,40.0,L,2023-02-14 06:15:55.894000
EFS34162,2023-02-13 15:22:23,2023-02-16 15:22:23,FEXY8819826,20.0,E,2023-02-15 07:20:29.865000
EFS34162,2023-02-13 15:22:23,2023-02-16 15:22:23,TDNV9729713,20.0,E,2023-02-14 04:47:46.733000
EFS34162,2023-02-13 15:22:23,2023-02-16 15:22:23,ZLCR2917463,20.0,E,2023-02-15 07:45:17.625000
EFS34162,2023-02-13 15:22:23,2023-02-16 15:22:23,PXHV4412749,20.0,E,2023-02-15 07:45:17.626000
EFS34162,2023-02-13 15:22:23,2023-02-16 15:22:23,WTLF6092084,20.0,E,2023-02-15 05:40:41.840000
EFS34162,2023-02-13 15:22:23,2023-02-16 15:22:23,DTII5006590,20.0,E,2023-02-15 07:19:28.659000
EFS34162,2023-02-13 15:22:23,2023-02-16 15:22:23,RCMJ9930414,20.0,E,2023-02-14 04:47:46.733000
EFS34162,2023-02-13 15:22:23,2023-02-16 15:22:23,BEIN4693405,20.0,E,2023-02-15 05:40:41.839000
EFS34162,2023-02-13 15:22:23,2023-02-16 15:22:23,TKEQ8907643,20.0,E,2023-02-14 04:48:13.548000
EFS34163,2023-02-13 15:31:51,2023-02-16 15:31:51,HPLD4494028,40.0,E,2023-02-14 10:49:56.717000
EFS17019-231598-409873,2023-02-13 15:36:13,2023-02-16 15:36:13,XOTU1528036,40.0,L,2023-02-13 23:20:22.053000
IGOJO14205,2023-02-13 16:05:24,2023-02-16 16:05:24,CVCF7630429,40.0,L,2023-02-13 18:07:12.220000
IGOJO14205,2023-02-13 16:05:24,2023-02-16 16:05:24,IJSU1482819,40.0,L,2023-02-14 08:26:05.103000
IGOJO14205,2023-02-13 16:05:24,2023-02-16 16:05:24,LTPA8149020,40.0,L,2023-02-13 23:06:00.180000
IGOJO14205,2023-02-13 16:05:24,2023-02-16 16:05:24,SZSI0364232,40.0,L,2023-02-14 08:58:09.157000
IGOJO14205,2023-02-13 16:05:24,2023-02-16 16:05:24,NHET3994113,40.0,L,2023-02-14 15:11:35.874000
IGOJO14205,2023-02-13 16:05:24,2023-02-16 16:05:24,UZVW1486131,40.0,L,2023-02-13 23:10:51.380000
IGOJO14205,2023-02-13 16:05:24,2023-02-16 16:05:24,EPYG4177280,40.0,L,2023-02-14 15:03:39.049000
IGOJO14205,2023-02-13 16:05:24,2023-02-16 16:05:24,FOKT5278326,40.0,L,2023-02-14 15:19:20.528000
IGOJO14205,2023-02-13 16:05:24,2023-02-16 16:05:24,WVCJ7159255,40.0,L,2023-02-14 15:18:13.744000
EXP34379-123967,2023-02-07 20:00:53,2023-02-07 20:00:53,TGPF8482716,40.0,L,2023-02-08 09:35:06.123000
EFS16880-230118-407695,2023-02-06 10:13:48,2023-02-09 10:13:48,DNHT7135287,40.0,L,2023-02-09 16:04:48.360000
IGOJO03307,2023-02-07 20:11:50,2023-02-10 20:11:50,BTHZ9816600,20.0,L,2023-02-15 22:15:49.996000
IGOJO03307,2023-02-07 20:11:50,2023-02-10 20:11:50,QOIZ2876702,20.0,L,2023-02-15 16:28:19.242000
MTZEFS16915,2023-02-08 03:20:56,2023-02-11 03:20:56,TGUM6325326,20.0,E,2023-02-08 01:56:25.007000
EFS16953,2023-02-10 04:05:21,2023-02-13 04:05:21,KCQH0555521,40.0,E,2023-02-10 02:37:25.264000
EFS34110,2023-02-12 10:07:21,2023-02-15 10:07:21,TING5256271,20.0,E,2023-02-12 10:30:06.248000
MTZEFS17003,2023-02-13 00:35:55,2023-02-16 00:35:55,KBHF4913334,20.0,E,2023-02-12 23:07:21.635000
MTZEFS17003,2023-02-13 00:35:55,2023-02-16 00:35:55,NMWA6887091,20.0,E,2023-02-12 23:07:55.855000
EFS34177,2023-02-13 19:26:26,2023-02-16 19:26:26,EFUM1896217,20.0,E,2023-02-14 10:27:25.660000
EFS34177,2023-02-13 19:26:26,2023-02-16 19:26:26,WTQZ1883098,20.0,E,2023-02-14 03:47:57.339000
EFS34177,2023-02-13 19:26:26,2023-02-16 19:26:26,PAXN6884983,20.0,E,2023-02-14 04:27:14.469000
EFS34177,2023-02-13 19:26:26,2023-02-16 19:26:26,YVHD9784182,20.0,E,2023-02-14 00:56:03.569000
EFS34177,2023-02-13 19:26:26,2023-02-16 19:26:26,FCXE1097214,20.0,E,2023-02-14 03:48:21.633000
EFS34177,2023-02-13 19:26:26,2023-02-16 19:26:26,YIDJ7951035,20.0,E,2023-02-14 00:54:35.756000
EXP34539-124291,2023-02-13 20:32:18,2023-02-13 20:32:18,CVKS2459302,20.0,L,2023-02-16 09:03:05.901000
EXP34539-124291,2023-02-13 20:32:18,2023-02-13 20:32:18,HCFQ8853745,20.0,L,2023-02-16 08:50:42.056000
EXP34539-124291,2023-02-13 20:32:18,2023-02-13 20:32:18,ZDOC7613891,20.0,L,2023-02-16 08:50:30.179000
EXP34539-124291,2023-02-13 20:32:18,2023-02-13 20:32:18,FCYZ9635403,20.0,L,2023-02-16 09:02:03.332000
MTZEFS17043,2023-02-14 11:53:56,2023-02-17 11:53:56,KCLK8651070,40.0,E,2023-02-14 10:24:51.263000
EXP34585-124415,2023-02-14 18:54:46,2023-02-14 18:54:46,TFYM4656705,40.0,L,2023-02-16 12:54:20.318000
EFS16983-231205-403609,2023-02-11 06:29:48,2023-02-14 06:29:48,GRNJ1568244,40.0,L,2023-02-14 19:46:09.067000
EFS16840-229690-409182,2023-02-04 03:43:22,2023-02-07 03:43:22,ESXC8823911,40.0,L,2023-02-13 23:19:33.718000
EFS16895-230257-415393,2023-02-07 03:36:23,2023-02-10 03:36:23,RAAI0170827,40.0,L,2023-02-15 13:02:11.089000
EFS16929-230678-415367,2023-02-09 00:53:47,2023-02-12 00:53:47,VLBV3893362,40.0,L,2023-02-20 09:37:49.708000
EFS34157,2023-02-13 13:15:01,2023-02-16 13:15:01,RXEZ3008220,20.0,E,2023-03-01 14:38:53.377000
EFS16912-230490-413375,2023-02-08 01:49:12,2023-02-11 01:49:12,SUVH1494660,20.0,L,2023-02-13 23:14:36.771000
EFS16909-230455-413381,2023-02-07 23:32:15,2023-02-10 23:32:15,WKZP8370905,20.0,L,2023-02-13 23:14:50.560000
IGOJO14200,2023-02-13 14:48:47,2023-02-16 14:48:47,HUHD2491545,20.0,L,2023-02-13 23:45:33.873000
IGOJO14200,2023-02-13 14:48:47,2023-02-16 14:48:47,CSYZ2337433,20.0,L,2023-02-13 23:40:35.246000
IGOJO14200,2023-02-13 14:48:47,2023-02-16 14:48:47,NXOQ4389389,20.0,L,2023-02-14 00:28:12.544000
IGOJO14200,2023-02-13 14:48:47,2023-02-16 14:48:47,YEBI1328340,20.0,L,2023-02-21 22:56:50.449000
IGOJO14200,2023-02-13 14:48:47,2023-02-16 14:48:47,DWLM8501853,20.0,L,2023-02-22 00:25:28.637000
IGOJO14200,2023-02-13 14:48:47,2023-02-16 14:48:47,GOFP9333750,20.0,L,2023-02-22 01:02:14.167000
IGOJO14200,2023-02-13 14:48:47,2023-02-16 14:48:47,QWIA7325614,20.0,L,2023-02-13 23:38:37.499000
IGOJO14201,2023-02-13 14:49:31,2023-02-16 14:49:31,VWVK3614080,40.0,L,2023-02-14 20:59:29.567000
IGOJO14201,2023-02-13 14:49:31,2023-02-16 14:49:31,XYKM8593113,40.0,L,2023-02-13 23:16:23.527000
IGOJO14201,2023-02-13 14:49:31,2023-02-16 14:49:31,AAUN8428503,40.0,L,2023-02-15 01:05:20.233000
IGOJO14201,2023-02-13 14:49:31,2023-02-16 14:49:31,IXRH8100368,40.0,L,2023-02-15 00:57:38.995000
IGOJO14201,2023-02-13 14:49:31,2023-02-16 14:49:31,VJUY6420924,40.0,L,2023-02-13 23:08:39.433000
EXP34580-124412,2023-02-13 17:46:26,2023-02-13 17:46:26,DWAY6275329,20.0,L,2023-02-16 08:47:19.933000
EXP34578-124410,2023-02-13 18:02:02,2023-02-13 18:02:02,UMFM2048145,20.0,L,2023-02-16 08:51:46.892000
EFS16787-228948-409892,2023-02-01 01:56:39,2023-02-04 01:56:39,FPUV2934566,40.0,L,2023-02-10 01:20:57.374000
IGOJO14006,2023-02-07 11:08:51,2023-02-10 11:08:51,JGTS5569799,40.0,L,2023-02-10 05:41:58.693000
IGOJO14006,2023-02-07 11:08:51,2023-02-10 11:08:51,EUQG8777399,40.0,L,2023-02-08 07:20:47.254000
IGOJO14006,2023-02-07 11:08:51,2023-02-10 11:08:51,GXBI2117730,40.0,L,2023-02-11 10:32:18.243000
IGOJO14006,2023-02-07 11:08:51,2023-02-10 11:08:51,SPBG1797506,40.0,L,2023-02-08 11:37:12.004000
IGOJO14016,2023-02-07 15:37:27,2023-02-10 15:37:27,DYLA1476888,20.0,L,2023-02-07 22:47:03.069000
EXP34357-123953,2023-02-07 16:21:41,2023-02-07 16:21:41,ZLNZ1374624,40.0,L,2023-02-08 09:37:50.793000
IGOJO14033,2023-02-07 18:03:07,2023-02-10 18:03:07,XRJO3936806,20.0,L,2023-02-09 08:26:40.189000
IGOJO14033,2023-02-07 18:03:07,2023-02-10 18:03:07,JBNJ4736862,20.0,L,2023-02-07 23:09:05.235000
IGOJO14033,2023-02-07 18:03:07,2023-02-10 18:03:07,KXYQ7663992,20.0,L,2023-02-08 02:05:38.121000
IGOJO14033,2023-02-07 18:03:07,2023-02-10 18:03:07,XCDY4521219,20.0,L,2023-02-09 22:43:17.215000
EXP34380-123968,2023-02-07 18:50:06,2023-02-07 18:50:06,MCDN0933028,20.0,L,2023-02-08 09:32:04.471000
EXP34380-123968,2023-02-07 18:50:06,2023-02-07 18:50:06,LFEF9607693,20.0,L,2023-02-08 09:31:36.791000
EXP34380-123968,2023-02-07 18:50:06,2023-02-07 18:50:06,XQEC0483282,20.0,L,2023-02-08 09:30:54.604000
EXP34380-123968,2023-02-07 18:50:06,2023-02-07 18:50:06,WVKU1904891,20.0,L,2023-02-08 09:32:17.728000
EXP34380-123968,2023-02-07 18:50:06,2023-02-07 18:50:06,PNEM7872601,20.0,L,2023-02-08 09:33:10.145000
EXP34380-123968,2023-02-07 18:50:06,2023-02-07 18:50:06,JIPY6155249,20.0,L,2023-02-08 09:33:00.423000
EXP34380-123968,2023-02-07 18:50:06,2023-02-07 18:50:06,EHZQ8629941,20.0,L,2023-02-08 09:36:07.292000
EXP34380-123968,2023-02-07 18:50:06,2023-02-07 18:50:06,BENC3487745,20.0,L,2023-02-08 09:34:46.337000
EFS16839-229689-409183,2023-02-04 03:34:36,2023-02-07 03:34:36,OWGM0968028,40.0,L,2023-02-09 16:01:51.317000
MTZEFS16924,2023-02-08 06:47:05,2023-02-11 06:47:05,PZVX0556147,40.0,E,2023-02-08 05:18:27.516000
IGOJO14049,2023-02-08 13:35:30,2023-02-11 13:35:30,TYLJ0664133,20.0,L,2023-02-08 13:44:55.229000
IGOJO14104,2023-02-09 15:09:19,2023-02-12 15:09:19,BBIT0281739,40.0,L,2023-02-10 03:23:23.797000
MTZEFS16944,2023-02-09 15:45:29,2023-02-12 15:45:29,RFKV8058825,20.0,E,2023-02-09 14:16:48.058000
IGOJO14206,2023-02-13 16:37:50,2023-02-16 16:37:50,VBSL6091640,40.0,L,2023-02-13 19:23:12.621000
IGOJO03344,2023-02-13 16:55:35,2023-02-16 16:55:35,XSOY7355413,40.0,L,2023-02-16 13:47:11.622000
IGOJO03344,2023-02-13 16:55:35,2023-02-16 16:55:35,RFZN5041593,40.0,L,2023-02-16 14:45:02.732000
IGOJO03344,2023-02-13 16:55:35,2023-02-16 16:55:35,NUUN1722992,40.0,L,2023-02-16 14:45:46.403000
IGOJO03344,2023-02-13 16:55:35,2023-02-16 16:55:35,XHWM4354679,40.0,L,2023-02-16 04:56:05.650000
IGOJO03344,2023-02-13 16:55:35,2023-02-16 16:55:35,QXKY8730547,40.0,L,2023-02-16 09:34:57.547000
IGOJO03344,2023-02-13 16:55:35,2023-02-16 16:55:35,CLLZ2307779,40.0,L,2023-02-16 16:24:56.315000
IGOJO14207,2023-02-13 16:56:37,2023-02-16 16:56:37,OVIT2964023,20.0,L,2023-02-16 17:12:24.173000
IGOJO14207,2023-02-13 16:56:37,2023-02-16 16:56:37,DPAH9464980,20.0,L,2023-02-15 18:13:55.099000
IGOJO14207,2023-02-13 16:56:37,2023-02-16 16:56:37,TVWG0577660,20.0,L,2023-02-16 17:13:03.139000
IGOJO14207,2023-02-13 16:56:37,2023-02-16 16:56:37,ZLGV8564487,20.0,L,2023-02-15 18:10:59.720000
IGOJO14207,2023-02-13 16:56:37,2023-02-16 16:56:37,PCBP3965910,20.0,L,2023-02-15 18:09:54.321000
IGOJO14207,2023-02-13 16:56:37,2023-02-16 16:56:37,KLAA6782107,20.0,L,2023-02-15 18:13:13.574000
IGOJO14207,2023-02-13 16:56:37,2023-02-16 16:56:37,SCWM9127973,20.0,L,2023-02-16 17:11:48.071000
IGOJO14208,2023-02-13 16:59:34,2023-02-16 16:59:34,UYYG5387736,40.0,L,2023-02-13 23:43:18.369000
IGOJO14208,2023-02-13 16:59:34,2023-02-16 16:59:34,HDEJ1750074,40.0,L,2023-02-14 00:18:52.270000
IGOJO14209,2023-02-13 17:00:37,2023-02-16 17:00:37,SEYQ9240538,40.0,L,2023-02-14 06:12:10.984000
IGOJO14210,2023-02-13 17:09:09,2023-02-16 17:09:09,WRCC3900523,40.0,L,2023-02-14 04:44:06.129000
IGOJO14210,2023-02-13 17:09:09,2023-02-16 17:09:09,JFNH9842900,40.0,L,2023-02-14 04:56:56.886000
IGOJO14210,2023-02-13 17:09:09,2023-02-16 17:09:09,NQUP5298202,40.0,L,2023-02-14 06:11:12.004000
IGOJO14210,2023-02-13 17:09:09,2023-02-16 17:09:09,LUBA9344012,40.0,L,2023-02-14 04:50:18.378000
IGOJO14210,2023-02-13 17:09:09,2023-02-16 17:09:09,NAMJ2459059,40.0,L,2023-02-14 04:43:50.614000
IGOJO14211,2023-02-13 17:24:16,2023-02-16 17:24:16,LALN3207312,40.0,L,2023-02-14 06:11:54.093000
IGOJO14215,2023-02-13 17:47:52,2023-02-16 17:47:52,WOUD7751958,40.0,L,2023-02-15 03:34:56.901000
IGOJO14215,2023-02-13 17:47:52,2023-02-16 17:47:52,DIMR1583097,40.0,L,2023-02-15 03:26:19.415000
IGOJO14215,2023-02-13 17:47:52,2023-02-16 17:47:52,MLNQ1957281,40.0,L,2023-02-15 03:53:01.571000
IGOJO14216,2023-02-13 17:50:17,2023-02-16 17:50:17,ZXFF3165703,40.0,L,2023-02-14 06:10:23.191000
EXP34509-124235,2023-02-13 17:50:45,2023-02-13 17:50:45,JNXL1180713,20.0,L,2023-02-16 09:07:23.635000
EXP34509-124235,2023-02-13 17:50:45,2023-02-13 17:50:45,OJQI9655510,20.0,L,2023-02-16 09:06:51.703000
EXP34509-124235,2023-02-13 17:50:45,2023-02-13 17:50:45,KGZH0820257,20.0,L,2023-02-16 09:02:30.156000
EXP34509-124235,2023-02-13 17:50:45,2023-02-13 17:50:45,IEWX1524918,20.0,L,2023-02-16 08:49:05.960000
EXP34509-124235,2023-02-13 17:50:45,2023-02-13 17:50:45,HUSR7871368,20.0,L,2023-02-16 08:51:59.517000
EXP34611-124441,2023-02-13 17:52:52,2023-02-13 17:52:52,GOXG5811917,40.0,L,2023-02-16 09:01:25.077000
IGOJO14218,2023-02-13 17:53:05,2023-02-16 17:53:05,LRXX6248466,40.0,L,2023-02-14 06:10:55.647000
IGOJO14218,2023-02-13 17:53:05,2023-02-16 17:53:05,NOBL9068697,40.0,L,2023-02-14 04:54:05.243000
EFS34168,2023-02-13 18:00:22,2023-02-16 18:00:22,FOYG6627751,40.0,E,2023-02-14 00:56:45.194000
EFS34169,2023-02-13 18:05:33,2023-02-16 18:05:33,NVMY0350981,40.0,E,2023-02-14 07:16:29.737000
EXP34513-124242,2023-02-13 18:35:48,2023-02-13 18:35:48,LQIT0022348,20.0,L,2023-02-16 08:49:28.552000
EXP34571-124480,2023-02-13 18:48:02,2023-02-13 18:48:02,ZXBC9614232,40.0,L,2023-02-21 22:18:39.320000
MTZEFS16902,2023-02-07 06:07:59,2023-02-10 06:07:59,LTMR7687704,20.0,E,2023-02-07 04:39:51.031000
EFS33907,2023-02-07 16:31:53,2023-02-10 16:31:53,GCSH2574811,40.0,E,2023-02-07 17:04:23.251000
EFS33907,2023-02-07 16:31:53,2023-02-10 16:31:53,WMRR5474375,40.0,E,2023-02-07 17:53:22.016000
EXP34367-124100,2023-02-07 16:46:25,2023-02-07 16:46:25,AOTV0844247,20.0,L,2023-02-08 09:32:35.170000
EXP34441-124099,2023-02-07 16:51:49,2023-02-07 16:51:49,YOJO5405256,40.0,L,2023-02-08 09:37:41.292000
IGOJO14114,2023-02-09 15:58:33,2023-02-12 15:58:33,IHHA0888705,20.0,L,2023-02-09 19:08:27.706000
IGOJO14118,2023-02-09 16:33:09,2023-02-12 16:33:09,ECCP7937798,20.0,L,2023-02-10 05:19:56.111000
IGOJO14118,2023-02-09 16:33:09,2023-02-12 16:33:09,NYXS1481797,20.0,L,2023-02-10 13:42:00.330000
IGOJO14118,2023-02-09 16:33:09,2023-02-12 16:33:09,VAMA5156958,20.0,L,2023-02-10 02:01:59.576000
IGOJO14118,2023-02-09 16:33:09,2023-02-12 16:33:09,NOUC6250581,20.0,L,2023-02-10 13:24:47.742000
EFS33997,2023-02-09 18:02:24,2023-02-12 18:02:24,QUNR7468166,40.0,E,2023-02-09 20:17:09.458000
EFS33999,2023-02-09 18:12:05,2023-02-12 18:12:05,LLPV9418418,40.0,E,2023-02-10 09:58:44.959000
EXP34427-124065,2023-02-09 18:56:41,2023-02-09 18:56:41,JMNH2908207,40.0,L,2023-02-11 21:55:43.629000
EFS34003,2023-02-09 19:06:31,2023-02-12 19:06:31,ESLY7523431,20.0,E,2023-02-10 12:41:03.362000
EFS34003,2023-02-09 19:06:31,2023-02-12 19:06:31,OBAC5827353,20.0,E,2023-02-10 19:13:25.365000
MTZEFS17004,2023-02-13 00:46:38,2023-02-16 00:46:38,PYHO1066950,20.0,E,2023-02-12 23:17:35.489000
EFS34172,2023-02-13 18:37:06,2023-02-16 18:37:06,LETJ1891678,20.0,E,2023-02-14 14:16:23.596000
EFS34172,2023-02-13 18:37:06,2023-02-16 18:37:06,FZXZ8742532,20.0,E,2023-02-14 10:23:02.921000
EFS34172,2023-02-13 18:37:06,2023-02-16 18:37:06,VPNV8798151,20.0,E,2023-02-14 10:23:02.921000
EXP34565-124400,2023-02-13 18:46:11,2023-02-13 18:46:11,YVJG0417296,20.0,L,2023-02-14 03:05:04.163000
EXP34565-124400,2023-02-13 18:46:11,2023-02-13 18:46:11,QGVQ2489350,20.0,L,2023-02-14 03:04:50.177000
EXP34557-124385,2023-02-13 18:50:08,2023-02-13 18:50:08,BVBK3519708,40.0,L,2023-02-17 13:11:12.191000
EXP34616-124446,2023-02-13 18:51:50,2023-02-13 18:51:50,HKKY4781299,40.0,L,2023-02-16 13:15:40.892000
IGOJO03347,2023-02-13 18:56:10,2023-02-16 18:56:10,MALS3130958,40.0,L,2023-02-22 17:47:59.998000
IGOJO03347,2023-02-13 18:56:10,2023-02-16 18:56:10,AEXJ0801881,40.0,L,2023-02-22 17:48:29.357000
IGOJO03347,2023-02-13 18:56:10,2023-02-16 18:56:10,KHPF7250274,40.0,L,2023-02-22 17:48:54.671000
IGOJO03347,2023-02-13 18:56:10,2023-02-16 18:56:10,YRDT0914115,40.0,L,2023-02-22 00:42:45.825000
IGOJO03347,2023-02-13 18:56:10,2023-02-16 18:56:10,LGRT7193780,40.0,L,2023-02-22 16:34:23.763000
IGOJO03347,2023-02-13 18:56:10,2023-02-16 18:56:10,LQSR4270631,40.0,L,2023-02-22 16:35:21.940000
IGOJO03347,2023-02-13 18:56:10,2023-02-16 18:56:10,TMQK2044576,40.0,L,2023-02-21 18:23:22.292000
IGOJO03347,2023-02-13 18:56:10,2023-02-16 18:56:10,WPXI6344789,40.0,L,2023-02-21 18:26:36.165000
IGOJO03347,2023-02-13 18:56:10,2023-02-16 18:56:10,NFYF2175327,40.0,L,2023-02-22 16:34:55.905000
IGOJO03348,2023-02-13 19:01:22,2023-02-16 19:01:22,OOHD4873563,40.0,L,2023-02-24 09:24:56.645000
IGOJO03348,2023-02-13 19:01:22,2023-02-16 19:01:22,GXEI8329657,40.0,L,2023-02-24 01:01:15.994000
IGOJO03348,2023-02-13 19:01:22,2023-02-16 19:01:22,IAPH7552824,40.0,L,2023-02-23 19:18:44.320000
IGOJO03348,2023-02-13 19:01:22,2023-02-16 19:01:22,TKIX0013355,40.0,L,2023-02-23 20:51:16.590000
IGOJO03348,2023-02-13 19:01:22,2023-02-16 19:01:22,OEVJ7515190,40.0,L,2023-02-22 19:04:18.273000
IGOJO03348,2023-02-13 19:01:22,2023-02-16 19:01:22,ODHV4098740,40.0,L,2023-02-23 16:32:03.434000
IGOJO03348,2023-02-13 19:01:22,2023-02-16 19:01:22,VMZK8956562,40.0,L,2023-02-24 13:27:01.289000
IGOJO03348,2023-02-13 19:01:22,2023-02-16 19:01:22,PUKG4967457,40.0,L,2023-02-24 13:26:38.305000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,TUWO4249953,20.0,L,2023-02-17 12:58:33.212000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,HVXG2569406,20.0,L,2023-02-17 12:58:09.541000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,CXRZ7435508,20.0,L,2023-02-17 13:00:04.325000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,ENUJ4717947,20.0,L,2023-02-17 13:04:47.298000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,WTAK8760334,20.0,L,2023-02-17 12:52:21.944000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,BAON0635909,20.0,L,2023-02-17 13:34:45.040000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,YZDI3539217,20.0,L,2023-02-17 13:01:26.478000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,VUGJ2405483,20.0,L,2023-02-17 13:03:22.343000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,LQPO8042211,20.0,L,2023-02-17 13:03:09.438000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,CFQK0611388,20.0,L,2023-02-17 13:22:57.943000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,PCFL2801775,20.0,L,2023-02-17 12:58:21.233000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,KGSN6179247,20.0,L,2023-02-17 12:59:15.994000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,PXSN7372546,20.0,L,2023-02-17 12:53:15.305000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,NQKB7536626,20.0,L,2023-02-17 13:05:35.324000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,QOVR4547627,20.0,L,2023-02-17 13:01:37.868000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,KNMA1650119,20.0,L,2023-02-17 13:10:20.634000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,MTDE0554059,20.0,L,2023-02-17 12:54:08.482000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,JHVK3088911,20.0,L,2023-02-17 12:50:59.517000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,QNRX7133166,20.0,L,2023-02-17 12:58:44.898000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,SNQR0171265,20.0,L,2023-02-17 12:52:01.554000
EXP34451-124149,2023-02-13 19:34:50,2023-02-13 19:34:50,ZNJI4968483,20.0,L,2023-02-17 13:09:54.733000
EXP34410-124340,2023-02-13 19:44:54,2023-02-13 19:44:54,SCFJ7843930,40.0,L,2023-02-14 08:03:52.418000
EXP34549-124300,2023-02-13 19:50:55,2023-02-13 19:50:55,BXFD3635682,40.0,L,2023-02-16 08:52:12.968000
EXP34558-124387,2023-02-13 19:52:54,2023-02-13 19:52:54,UAGL3154991,20.0,L,2023-02-17 12:51:43.843000
